Head,Relation,Tail,Head_Name,Tail_Name
C0923925,sib_in_isa,C0923924,Arteria pulmonalis sinistra,Arteriae pulmonalis dextra
C0923925,sib_in_part_of,C0923924,Arteria pulmonalis sinistra,Arteriae pulmonalis dextra
C0923925,has_continuation_branch,C0034052,Arteria pulmonalis sinistra,Pulmonary arterial subtree
C0923925,regional_part_of,C0226069,Arteria pulmonalis sinistra,Left pulmonary arterial trunk
C0923925,related_part,C0226069,Arteria pulmonalis sinistra,Left pulmonary arterial trunk
C0923925,regional_part_of,C1180560,Arteria pulmonalis sinistra,Lower lobe segment of left pulmonary artery
C0923925,related_part,C1180560,Arteria pulmonalis sinistra,Lower lobe segment of left pulmonary artery
C0929167,sib_in_isa,C0929168,Clinical apex of right lung,Clinical apex of left lung
C0929168,sib_in_isa,C0929167,Clinical apex of left lung,Clinical apex of right lung
C0929176,isa,C0225701,hilum,Hilar Area of the Lung
C0929176,isa,C0929177,hilum,right hilum
C0929176,isa,C0929178,hilum,Left hilum
C0929176,sib_in_isa,C0005847,hilum,Vascular structure (body structure)
C0929176,sib_in_isa,C0042779,hilum,Viscera set
C0929176,sib_in_isa,C0224498,hilum,Meniscus structure of joint (body structure)
C0929176,sib_in_isa,C0225703,hilum,Anatomical apex of lung
C0929176,sib_in_isa,C0225704,hilum,Structure of base of lung
C0929176,sib_in_isa,C0262950,hilum,Bone structure (body structure)
C0929176,sib_in_isa,C0332469,hilum,long narrow cracks
C0929176,sib_in_isa,C0929179,hilum,Paratracheal region
C0929176,sib_in_isa,C0929208,hilum,fissures major
C0929176,sib_in_isa,C0934502,hilum,Layered
C0929176,sib_in_isa,C1185740,hilum,tracts
C0929177,inverse_isa,C0929176,right hilum,hilum
C0929177,sib_in_isa,C0929178,right hilum,Left hilum
C0929178,inverse_isa,C0929176,Left hilum,hilum
C0929178,sib_in_isa,C0929177,Left hilum,right hilum
C0929179,sib_in_isa,C0005847,Paratracheal region,Vascular structure (body structure)
C0929179,sib_in_isa,C0042779,Paratracheal region,Viscera set
C0929179,sib_in_isa,C0224498,Paratracheal region,Meniscus structure of joint (body structure)
C0929179,sib_in_isa,C0225703,Paratracheal region,Anatomical apex of lung
C0929179,sib_in_isa,C0225704,Paratracheal region,Structure of base of lung
C0929179,sib_in_isa,C0262950,Paratracheal region,Bone structure (body structure)
C0929179,sib_in_isa,C0332469,Paratracheal region,long narrow cracks
C0929179,sib_in_isa,C0929176,Paratracheal region,hilum
C0929179,sib_in_isa,C0929208,Paratracheal region,fissures major
C0929179,sib_in_isa,C0934502,Paratracheal region,Layered
C0929179,sib_in_isa,C1185740,Paratracheal region,tracts
C0929184,isa,C0929185,Upper hemithorax,Upper right hemithorax
C0929184,isa,C0929186,Upper hemithorax,Upper left hemithorax
C0929184,has_regional_part,C0934569,Upper hemithorax,Hemithoracic structure (body structure)
C0929184,sib_in_isa,C0205076,Upper hemithorax,Chest wall structure (body structure)
C0929184,sib_in_isa,C0934569,Upper hemithorax,Hemithoracic structure (body structure)
C0929184,sib_in_isa,C0935314,Upper hemithorax,Lower hemithorax
C0929184,sib_in_isa,C1527391,Upper hemithorax,Subdivision of chest
C0929185,inverse_isa,C0929184,Upper right hemithorax,Upper hemithorax
C0929185,has_regional_part,C0230127,Upper right hemithorax,Right side of thorax
C0929185,sib_in_isa,C0929186,Upper right hemithorax,Upper left hemithorax
C0929186,inverse_isa,C0929184,Upper left hemithorax,Upper hemithorax
C0929186,has_regional_part,C0230128,Upper left hemithorax,Left side of thorax
C0929186,sib_in_isa,C0929185,Upper left hemithorax,Upper right hemithorax
C0929187,inverse_isa,C0935314,Lower right hemithorax,Lower hemithorax
C0929187,has_regional_part,C0230127,Lower right hemithorax,Right side of thorax
C0929193,sib_in_isa,C0929194,right hemidiaphragm,left hemidiaphragm
C0929194,direct_right_of,C0037993,left hemidiaphragm,Lien
C0929194,inferior_to,C0037993,left hemidiaphragm,Lien
C0929194,sib_in_isa,C0929193,left hemidiaphragm,right hemidiaphragm
C0929208,isa,C0929209,fissures major,Right major fissure
C0929208,isa,C0929210,fissures major,left major fissure
C0929208,sib_in_isa,C0005847,fissures major,Vascular structure (body structure)
C0929208,sib_in_isa,C0042779,fissures major,Viscera set
C0929208,sib_in_isa,C0224498,fissures major,Meniscus structure of joint (body structure)
C0929208,sib_in_isa,C0225703,fissures major,Anatomical apex of lung
C0929208,sib_in_isa,C0225704,fissures major,Structure of base of lung
C0929208,sib_in_isa,C0262950,fissures major,Bone structure (body structure)
C0929208,sib_in_isa,C0332469,fissures major,long narrow cracks
C0929208,sib_in_isa,C0929176,fissures major,hilum
C0929208,sib_in_isa,C0929179,fissures major,Paratracheal region
C0929208,sib_in_isa,C0934502,fissures major,Layered
C0929208,sib_in_isa,C1185740,fissures major,tracts
C0929209,inverse_isa,C0929208,Right major fissure,fissures major
C0929209,sib_in_isa,C0929210,Right major fissure,left major fissure
C0929210,inverse_isa,C0929208,left major fissure,fissures major
C0929210,sib_in_isa,C0929209,left major fissure,Right major fissure
C0929211,isa,C0929214,Right lung zone,Right lower lung zone
C0929211,isa,C0934570,Right lung zone,Right upper lung zone
C0929211,sib_in_isa,C0929212,Right lung zone,Left lung zone
C0929212,isa,C0929215,Left lung zone,Left upper lung zone
C0929212,sib_in_isa,C0929211,Left lung zone,Right lung zone
C0929214,inverse_isa,C0929211,Right lower lung zone,Right lung zone
C0929214,related_part,C0225706,Right lower lung zone,Right lung structure
C0929214,sib_in_isa,C0934570,Right lower lung zone,Right upper lung zone
C0929215,inverse_isa,C0929212,Left upper lung zone,Left lung zone
C0929226,inverse_isa,C0225759,Right lung field,Lung field (body structure)
C0929226,sib_in_isa,C0934575,Right lung field,Left lung field
C0929227,isa,C0929229,Upper lung field,Left upper lung field
C0929227,sib_in_isa,C0225759,Upper lung field,Lung field (body structure)
C0929227,sib_in_isa,C0934576,Upper lung field,Lower lung field
C0929229,inverse_isa,C0929227,Left upper lung field,Upper lung field
C0929230,inverse_isa,C0934576,Right lower lung field,Lower lung field
C0929233,sib_in_isa,C0929234,Right posterior costophrenic angle,Right lateral costophrenic angle
C0929234,sib_in_isa,C0929233,Right lateral costophrenic angle,Right posterior costophrenic angle
C0929236,sib_in_isa,C0929237,Left posterior costophrenic angle,Left lateral costophrenic angle
C0929237,sib_in_isa,C0929236,Left lateral costophrenic angle,Left posterior costophrenic angle
C0929404,sib_in_isa,C0225740,Pulmonary parenchyma region,Left pulmonary lingula
C0931825,inverse_isa,C0004454,Right axillary fossa,Structure of axillary fossa
C0931825,sib_in_isa,C0935377,Right axillary fossa,Left axillary fossa
C0931831,inverse_isa,C0230111,Left pectoral part of chest wall,Pectoral region structure (body structure)
C0931831,has_regional_part,C0230132,Left pectoral part of chest wall,Pectus
C0931831,sib_in_isa,C0006141,Left pectoral part of chest wall,Breast structure (body structure)
C0931831,sib_in_isa,C0230108,Left pectoral part of chest wall,Infraclavicular
C0931893,sib_in_isa,C0934875,Left humeral diaphysis,Right humeral diaphysis
C0931963,has_regional_part,C0000726,Abdominal front,Abdominal structure (body structure)
C0931963,related_part,C0000726,Abdominal front,Abdominal structure (body structure)
C0931963,regional_part_of,C0230165,Abdominal front,Upper region of abdomen
C0931963,regional_part_of,C0230166,Abdominal front,Lower region of abdomen
C0931963,sib_in_isa,C0024090,Abdominal front,Dorsum of abdomen
C0931963,sib_in_isa,C0230171,Abdominal front,Latus
C0931963,inverse_isa,C0000726,Abdominal front,Abdominal structure (body structure)
C0933845,inverse_isa,C0040300,parenchyma,Portion of tissue
C0934502,sib_in_isa,C0005847,Layered,Vascular structure (body structure)
C0934502,sib_in_isa,C0042779,Layered,Viscera set
C0934502,sib_in_isa,C0224498,Layered,Meniscus structure of joint (body structure)
C0934502,sib_in_isa,C0225703,Layered,Anatomical apex of lung
C0934502,sib_in_isa,C0225704,Layered,Structure of base of lung
C0934502,sib_in_isa,C0262950,Layered,Bone structure (body structure)
C0934502,sib_in_isa,C0332469,Layered,long narrow cracks
C0934502,sib_in_isa,C0929176,Layered,hilum
C0934502,sib_in_isa,C0929179,Layered,Paratracheal region
C0934502,sib_in_isa,C0929208,Layered,fissures major
C0934502,sib_in_isa,C1185740,Layered,tracts
C0934569,isa,C0230127,Hemithoracic structure (body structure),Right side of thorax
C0934569,isa,C0230128,Hemithoracic structure (body structure),Left side of thorax
C0934569,regional_part_of,C0929184,Hemithoracic structure (body structure),Upper hemithorax
C0934569,regional_part_of,C0935314,Hemithoracic structure (body structure),Lower hemithorax
C0934569,sib_in_isa,C0205076,Hemithoracic structure (body structure),Chest wall structure (body structure)
C0934569,sib_in_isa,C0929184,Hemithoracic structure (body structure),Upper hemithorax
C0934569,sib_in_isa,C0935314,Hemithoracic structure (body structure),Lower hemithorax
C0934569,sib_in_isa,C1527391,Hemithoracic structure (body structure),Subdivision of chest
C0934569,possibly_equivalent_to,C0230127,Hemithoracic structure (body structure),Right side of thorax
C0934569,possibly_equivalent_to,C0230128,Hemithoracic structure (body structure),Left side of thorax
C0934570,inverse_isa,C0929211,Right upper lung zone,Right lung zone
C0934570,related_part,C0225706,Right upper lung zone,Right lung structure
C0934570,sib_in_isa,C0929214,Right upper lung zone,Right lower lung zone
C0934575,inverse_isa,C0225759,Left lung field,Lung field (body structure)
C0934575,sib_in_isa,C0929226,Left lung field,Right lung field
C0934576,isa,C0929230,Lower lung field,Right lower lung field
C0934576,sib_in_isa,C0225759,Lower lung field,Lung field (body structure)
C0934576,sib_in_isa,C0929227,Lower lung field,Upper lung field
C0934875,sib_in_isa,C0931893,Right humeral diaphysis,Left humeral diaphysis
C0935314,isa,C0929187,Lower hemithorax,Lower right hemithorax
C0935314,has_regional_part,C0934569,Lower hemithorax,Hemithoracic structure (body structure)
C0935314,sib_in_isa,C0205076,Lower hemithorax,Chest wall structure (body structure)
C0935314,sib_in_isa,C0929184,Lower hemithorax,Upper hemithorax
C0935314,sib_in_isa,C0934569,Lower hemithorax,Hemithoracic structure (body structure)
C0935314,sib_in_isa,C1527391,Lower hemithorax,Subdivision of chest
C0935377,inverse_isa,C0004454,Left axillary fossa,Structure of axillary fossa
C0935377,sib_in_isa,C0931825,Left axillary fossa,Right axillary fossa
C0935625,mapped_from,C0154270,Normal fat pad (body structure),Localized adiposity (disorder)
C0935625,associated_with,C0333574,Normal fat pad (body structure),Lipid accumulation
C0935625,sib_in_isa,C0278403,Normal fat pad (body structure),Subcutis
C0936223,inverse_isa,C0600139,metastatic prostatic cancer,carcinoma of prostate gland (diagnosis)
C0936223,is_finding_of_disease,C1513183,metastatic prostatic cancer,Metastatic Lesion
C0936232,inverse_isa,C0005558,needle biopsy,Bx
C0940828,diagnoses,C0005558,biopsy lesion,Bx
C0944202,property_of,C0243095,Initial evaluation note:Finding:Point in time:{Setting}:Document:Nurse practitioner,Finding (finding)
C0944983,property_of,C0262926,Symptoms & diseases:History:Point in time:^Patient:Nominal,PMH
C0944983,class_of,C0262926,Symptoms & diseases:History:Point in time:^Patient:Nominal,PMH
C0947622,location_of,C0016976,GALL BLADDER STONES,Gallenblase
C0947622,used_for,C0008350,GALL BLADDER STONES,gallstone disease
C0947622,classifies,C0008350,GALL BLADDER STONES,gallstone disease
C0947622,inverse_isa,C0008350,GALL BLADDER STONES,gallstone disease
C0947622,possibly_equivalent_to,C0008350,GALL BLADDER STONES,gallstone disease
C0947622,finding_site_of,C0016976,GALL BLADDER STONES,Gallenblase
C0947622,same_as,C0008350,GALL BLADDER STONES,gallstone disease
C0948187,is_associated_anatomic_site_of,C0040578,Trachea Chondromalacia,Trachea/Tracheal
C0948187,is_associated_anatomic_site_of,C0230139,Trachea Chondromalacia,Cavity of thorax
C0948187,inverse_isa,C1285162,Trachea Chondromalacia,degenerative disease
C0948343,inverse_isa,C0273115,Transfsn rel ac lung inj,"Unspecified injury of lung, unspecified"
C0948343,finding_site_of,C0024109,Transfsn rel ac lung inj,"Structure of lungs, unspecified"
C0948343,associated_morphology_of,C0221206,Transfsn rel ac lung inj,Traumatic abnormality -RETIRED-
C0948436,classifies,C0017196,Insertion of gastrostomy tube (procedure),Gastrostomy (procedure)
C0948436,isa,C0744345,Insertion of gastrostomy tube (procedure),Placement of gastrostomy tube (procedure)
C0948436,procedure_device_of,C0150595,Insertion of gastrostomy tube (procedure),"Gastrostomy tube, device"
C0948436,indirect_procedure_site_of,C3714551,Insertion of gastrostomy tube (procedure),Stomach structure (body structure)
C0948441,inverse_isa,C0028778,Veno-Occlusive Disease,Obstruction (morphologic abnormality)
C0948441,associated_morphology_of,C0028778,Veno-Occlusive Disease,Obstruction (morphologic abnormality)
C0948441,finding_site_of,C0042449,Veno-Occlusive Disease,Venous subtree
C0948441,isa,C0038833,Veno-Occlusive Disease,superior vena cava syndrome (diagnosis)
C0948441,inverse_isa,C0410013,Veno-Occlusive Disease,Soft tissue lesion (disorder)
C0948900,inverse_isa,C0016169,Portasystemic vascular shunt disorder,Unspecified fistula (disorder)
C0948900,inverse_isa,C0410013,Portasystemic vascular shunt disorder,Soft tissue lesion (disorder)
C0948900,finding_site_of,C0042449,Portasystemic vascular shunt disorder,Venous subtree
C0948900,inverse_isa,C0232180,Portasystemic vascular shunt disorder,Cardiac shunt (finding)
C0948900,interpretation_of,C0205161,Portasystemic vascular shunt disorder,Abnormal (modifier) (qualifier value)
C1096155,inverse_isa,C0039082,Macrophage activation syndrome (disorder),"Cluster, Symptom"
C1096249,isa,C1969292,aortic calcifications,Thoracic aorta calcification
C1096307,isa,C0272407,lesions splenic,splenic cyst (diagnosis)
C1096307,isa,C1404059,lesions splenic,Calcification of spleen (disorder)
C1096307,finding_site_of,C0037993,lesions splenic,Lien
C1096307,associated_morphology_of,C0221198,lesions splenic,Visible Lesion
C1096559,classifies,C0919874,Post biopsy bleeding,Post procedural bleeding
C1096718,classifies,C0029464,Vertebral sclerosis,Increased bone mineral density
C1112480,inverse_isa,C0019080,Hemorrhage of mediastinum,bleeding (symptom)
C1112480,associated_morphology_of,C0019080,Hemorrhage of mediastinum,bleeding (symptom)
